hour,baseline_MW,ev_MW,hvac_MW,total_MW
2050-03-31 02:00:00,1868.784,1083.95,966.45,3919.184
2050-03-31 03:00:00,1843.281,964.569,957.8,3765.65
2050-03-31 04:00:00,1865.26,846.938,928.79,3640.989
2050-03-31 05:00:00,1949.351,737.514,896.35,3583.214
2050-03-31 06:00:00,2106.728,669.232,872.54,3648.5
2050-03-31 07:00:00,2179.471,694.725,861.83,3736.026
2050-03-31 08:00:00,2241.921,789.737,801.69,3833.348
2050-03-31 09:00:00,2287.547,954.965,677.6,3920.112
2050-03-31 10:00:00,2300.817,999.577,473.79,3774.184
2050-03-31 11:00:00,2301.654,1041.177,310.55,3653.382
2050-03-31 12:00:00,2305.033,1080.401,223.66,3609.094
2050-03-31 13:00:00,2305.305,1095.614,151.15,3552.069
2050-03-31 14:00:00,2333.61,1092.404,137.0,3563.013
2050-03-31 15:00:00,2380.749,1100.808,125.55,3607.107
2050-03-31 16:00:00,2485.328,1177.904,129.79,3793.022
2050-03-31 17:00:00,2607.94,1293.619,110.55,4012.109
2050-03-31 18:00:00,2687.497,1540.415,107.9,4335.812
2050-03-31 19:00:00,2821.447,1624.487,166.72,4612.654
2050-03-31 20:00:00,2829.567,1671.198,143.98,4644.745
2050-03-31 21:00:00,2625.419,1746.146,230.06,4601.625
2050-03-31 22:00:00,2430.564,1663.093,317.71,4411.366
2050-03-31 23:00:00,2213.944,1548.514,402.74,4165.198
2050-04-01 00:00:00,2028.918,1475.825,487.43,3992.173
2050-04-01 01:00:00,1927.625,1389.494,570.59,3887.709
2050-04-01 02:00:00,1868.784,1172.792,644.64,3686.215
2050-04-01 03:00:00,1843.281,1043.626,715.49,3602.397
2050-04-01 04:00:00,1865.26,916.354,778.19,3559.804
2050-04-01 05:00:00,1949.351,797.961,825.73,3573.041
2050-04-01 06:00:00,2105.571,724.083,864.83,3694.484
2050-04-01 07:00:00,2179.471,751.665,885.96,3817.096
2050-04-01 08:00:00,2241.921,854.465,758.11,3854.496
2050-04-01 09:00:00,2287.547,1033.235,512.89,3833.672
2050-04-01 10:00:00,2300.817,1081.503,243.11,3625.43
2050-04-01 11:00:00,2301.654,1126.513,62.32,3490.487
2050-04-01 12:00:00,2305.033,1168.952,8.68,3482.665
2050-04-01 13:00:00,2305.305,1185.411,20.74,3511.457
2050-04-01 14:00:00,2333.61,1181.938,71.18,3586.728
2050-04-01 15:00:00,2380.749,1191.031,238.49,3810.27
2050-04-01 16:00:00,2485.328,1274.445,455.08,4214.854
2050-04-01 17:00:00,2607.94,1399.645,620.99,4628.575
2050-04-01 18:00:00,2687.497,1666.668,659.3,5013.466
2050-04-01 19:00:00,2818.9,1757.632,485.65,5062.182
2050-04-01 20:00:00,2829.567,1808.171,225.58,4863.318
2050-04-01 21:00:00,2625.419,1889.261,63.31,4577.991
2050-04-01 22:00:00,2430.564,1799.401,21.71,4251.675
2050-04-01 23:00:00,2213.944,1675.431,11.81,3901.185
2050-04-02 00:00:00,2028.918,1475.825,6.0,3510.743
2050-04-02 01:00:00,1927.625,1389.494,3.99,3321.109
2050-04-02 02:00:00,1868.784,1172.792,9.27,3050.845
2050-04-02 03:00:00,1843.281,1043.626,30.21,2917.117
2050-04-02 04:00:00,1865.26,916.354,73.18,2854.794
2050-04-02 05:00:00,1949.351,797.961,129.05,2876.361
2050-04-02 06:00:00,2104.334,724.083,182.9,3011.317
2050-04-02 07:00:00,2179.471,751.665,224.76,3155.896
2050-04-02 08:00:00,2241.921,854.465,137.26,3233.646
2050-04-02 09:00:00,2287.547,1033.235,10.68,3331.462
2050-04-02 10:00:00,2300.817,1081.503,25.68,3408.0
2050-04-02 11:00:00,2301.654,1126.513,76.59,3504.757
2050-04-02 12:00:00,2305.033,1168.952,234.04,3708.025
2050-04-02 13:00:00,2305.305,1185.411,404.58,3895.297
2050-04-02 14:00:00,2333.61,1181.938,576.42,4091.968
2050-04-02 15:00:00,2380.749,1191.031,714.24,4286.02
2050-04-02 16:00:00,2485.328,1274.445,794.45,4554.224
2050-04-02 17:00:00,2607.94,1399.645,814.76,4822.345
2050-04-02 18:00:00,2687.497,1666.668,748.29,5102.456
2050-04-02 19:00:00,2816.309,1757.632,493.95,5067.89
2050-04-02 20:00:00,2829.567,1808.171,9.06,4646.798
2050-04-02 21:00:00,2625.419,1889.261,8.87,4523.551
2050-04-02 22:00:00,2430.564,1799.401,120.19,4350.155
2050-04-02 23:00:00,2213.944,1675.431,306.38,4195.755
2050-04-03 00:00:00,2028.918,1475.825,491.06,3995.803
2050-04-03 01:00:00,1927.625,1389.494,645.95,3963.069
2050-04-03 02:00:00,1868.784,1172.792,782.5,3824.075
2050-04-03 03:00:00,1843.281,1043.626,902.6,3789.507
2050-04-03 04:00:00,1865.26,916.354,1013.79,3795.404
2050-04-03 05:00:00,1949.351,797.961,1103.54,3850.851
2050-04-03 06:00:00,2103.24,724.083,1182.75,4010.073
2050-04-03 07:00:00,2179.471,751.665,1124.0,4055.136
2050-04-03 08:00:00,2241.921,854.465,937.18,4033.566
2050-04-03 09:00:00,2287.547,1033.235,653.28,3974.062
2050-04-03 10:00:00,2300.817,1081.503,442.3,3824.62
2050-04-03 11:00:00,2301.654,1126.513,272.28,3700.447
2050-04-03 12:00:00,2305.033,1168.952,143.19,3617.175
2050-04-03 13:00:00,2305.305,1185.411,93.44,3584.157
2050-04-03 14:00:00,2333.61,1181.938,69.71,3585.258
2050-04-03 15:00:00,2380.749,1191.031,55.03,3626.81
2050-04-03 16:00:00,2485.328,1274.445,49.95,3809.724
2050-04-03 17:00:00,2607.94,1399.645,43.98,4051.565
2050-04-03 18:00:00,2687.497,1666.668,42.71,4396.876
2050-04-03 19:00:00,2813.854,1757.632,57.82,4629.306
2050-04-03 20:00:00,2829.567,1808.171,254.24,4891.978
2050-04-03 21:00:00,2625.419,1889.261,97.49,4612.171
2050-04-03 22:00:00,2430.564,1799.401,39.1,4269.065
2050-04-03 23:00:00,2213.944,1675.431,22.97,3912.345
2050-04-04 00:00:00,2028.918,1475.825,15.86,3520.603
2050-04-04 01:00:00,1927.625,1389.494,10.55,3327.669
2050-04-04 02:00:00,1868.784,1172.792,7.09,3048.665
2050-04-04 03:00:00,1843.281,1043.626,5.12,2892.027
2050-04-04 04:00:00,1865.26,916.354,7.14,2788.754
2050-04-04 05:00:00,1949.351,797.961,14.82,2762.131
2050-04-04 06:00:00,2102.11,724.083,27.6,2853.793
2050-04-04 07:00:00,2179.471,751.665,41.53,2972.666
2050-04-04 08:00:00,2241.921,854.465,11.94,3108.326
2050-04-04 09:00:00,2287.547,1033.235,19.65,3340.432
2050-04-04 10:00:00,2300.817,1081.503,61.32,3443.64
2050-04-04 11:00:00,2301.654,1126.513,198.02,3626.187
2050-04-04 12:00:00,2305.033,1168.952,447.05,3921.035
2050-04-04 13:00:00,2305.305,1185.411,684.31,4175.027
2050-04-04 14:00:00,2333.61,1181.938,941.99,4457.538
2050-04-04 15:00:00,2380.749,1191.031,1197.58,4769.36
2050-04-04 16:00:00,2485.328,1274.445,1371.44,5131.214
2050-04-04 17:00:00,2607.94,1399.645,1479.27,5486.855
2050-04-04 18:00:00,2687.497,1666.668,1460.61,5814.776
2050-04-04 19:00:00,2811.322,1757.632,1164.92,5733.873
2050-04-04 20:00:00,2829.567,1808.171,862.15,5499.888
2050-04-04 21:00:00,2625.419,1889.261,646.63,5161.311
2050-04-04 22:00:00,2430.564,1799.401,468.23,4698.195
2050-04-04 23:00:00,2213.944,1675.431,272.71,4162.085
2050-04-05 00:00:00,2028.918,1475.825,117.38,3622.123
2050-04-05 01:00:00,1927.625,1389.494,41.66,3358.779
2050-04-05 02:00:00,1868.784,1172.792,19.39,3060.965
2050-04-05 03:00:00,1843.281,1043.626,10.86,2897.767
2050-04-05 04:00:00,1865.26,916.354,7.32,2788.934
2050-04-05 05:00:00,1949.351,797.961,6.11,2753.421
2050-04-05 06:00:00,2100.873,724.083,9.9,2834.856
2050-04-05 07:00:00,2179.471,751.665,22.02,2953.156
2050-04-05 08:00:00,2241.921,854.465,15.51,3111.896
2050-04-05 09:00:00,2287.547,1033.235,25.86,3346.642
2050-04-05 10:00:00,2300.817,1081.503,128.72,3511.04
2050-04-05 11:00:00,2301.654,1126.513,303.25,3731.417
2050-04-05 12:00:00,2305.033,1168.952,521.62,3995.605
2050-04-05 13:00:00,2305.305,1185.411,670.43,4161.147
2050-04-05 14:00:00,2333.61,1181.938,840.97,4356.518
2050-04-05 15:00:00,2380.749,1191.031,998.16,4569.94
2050-04-05 16:00:00,2485.328,1274.445,1118.57,4878.344
2050-04-05 17:00:00,2607.94,1399.645,1143.79,5151.375
2050-04-05 18:00:00,2687.497,1666.668,1073.97,5428.136
2050-04-05 19:00:00,2809.043,1757.632,806.26,5372.935
2050-04-05 20:00:00,2829.567,1808.171,554.44,5192.178
2050-04-05 21:00:00,2625.419,1889.261,398.14,4912.821
2050-04-05 22:00:00,2430.564,1799.401,261.72,4491.685
2050-04-05 23:00:00,2213.944,1675.431,147.84,4037.215
2050-04-06 00:00:00,2028.918,1475.825,65.9,3570.643
2050-04-06 01:00:00,1927.625,1389.494,32.95,3350.069
2050-04-06 02:00:00,1868.784,1172.792,17.5,3059.075
2050-04-06 03:00:00,1843.281,1043.626,9.96,2896.867
2050-04-06 04:00:00,1865.26,916.354,6.84,2788.454
2050-04-06 05:00:00,1949.351,797.961,5.5,2752.811
2050-04-06 06:00:00,2099.716,724.083,5.37,2829.169
2050-04-06 07:00:00,2179.471,751.665,12.97,2944.106
2050-04-06 08:00:00,2241.921,854.465,8.7,3105.086
2050-04-06 09:00:00,2287.547,1033.235,26.47,3347.252
2050-04-06 10:00:00,2300.817,1081.503,89.8,3472.12
2050-04-06 11:00:00,2301.654,1126.513,143.26,3571.427
2050-04-06 12:00:00,2305.033,1168.952,204.92,3678.905
2050-04-06 13:00:00,2305.305,1185.411,218.18,3708.897
2050-04-06 14:00:00,2333.61,1181.938,482.13,3997.678
2050-04-06 15:00:00,2380.749,1191.031,729.23,4301.01
2050-04-06 16:00:00,2485.328,1274.445,904.82,4664.594
2050-04-06 17:00:00,2607.94,1399.645,998.08,5005.665
2050-04-06 18:00:00,2687.497,1666.668,987.73,5341.896
2050-04-06 19:00:00,2806.498,1757.632,790.25,5354.379
2050-04-06 20:00:00,2829.567,1808.171,594.56,5232.298
2050-04-06 21:00:00,2625.419,1889.261,490.84,5005.521
2050-04-06 22:00:00,2430.564,1799.401,406.6,4636.565
2050-04-06 23:00:00,2213.944,1675.431,348.56,4237.935
2050-04-07 00:00:00,2028.918,1475.825,293.56,3798.303
2050-04-07 01:00:00,1927.625,1389.494,214.47,3531.589
2050-04-07 02:00:00,1868.784,1172.792,145.54,3187.115
2050-04-07 03:00:00,1843.281,1043.626,94.34,2981.247
2050-04-07 04:00:00,1865.26,916.354,54.85,2836.464
2050-04-07 05:00:00,1949.351,797.961,27.93,2775.241
2050-04-07 06:00:00,2098.682,724.083,15.45,2838.215
2050-04-07 07:00:00,2179.471,751.665,10.86,2941.996
2050-04-07 08:00:00,2241.921,854.465,37.55,3133.936
2050-04-07 09:00:00,2287.547,1033.235,243.36,3564.142
2050-04-07 10:00:00,2300.817,1081.503,535.07,3917.39
2050-04-07 11:00:00,2301.654,1126.513,860.45,4288.617
2050-04-07 12:00:00,2305.033,1168.952,1133.51,4607.495
2050-04-07 13:00:00,2305.305,1185.411,1358.52,4849.237
2050-04-07 14:00:00,2333.61,1181.938,1593.1,5108.648
2050-04-07 15:00:00,2380.749,1191.031,1780.25,5352.03
2050-04-07 16:00:00,2485.328,1274.445,1888.06,5647.834
2050-04-07 17:00:00,2607.94,1399.645,1915.85,5923.435
2050-04-07 18:00:00,2687.497,1666.668,1851.02,6205.186
2050-04-07 19:00:00,2803.938,1757.632,1524.21,6085.779
2050-04-07 20:00:00,2829.567,1808.171,1210.09,5847.828
2050-04-07 21:00:00,2625.419,1889.261,1023.74,5538.421
2050-04-07 22:00:00,2430.564,1799.401,884.78,5114.745
2050-04-07 23:00:00,2213.944,1675.431,756.18,4645.555
2050-04-08 00:00:00,2028.918,1475.825,631.29,4136.033
2050-04-08 01:00:00,1927.625,1389.494,517.6,3834.719
2050-04-08 02:00:00,1868.784,1172.792,405.38,3446.955
2050-04-08 03:00:00,1843.281,1043.626,295.79,3182.697
2050-04-08 04:00:00,1865.26,916.354,194.3,2975.914
2050-04-08 05:00:00,1949.351,797.961,110.66,2857.971
2050-04-08 06:00:00,2097.436,724.083,59.32,2880.839
2050-04-08 07:00:00,2179.471,751.665,36.65,2967.786
2050-04-08 08:00:00,2241.921,854.465,95.31,3191.696
2050-04-08 09:00:00,2287.547,1033.235,367.08,3687.862
2050-04-08 10:00:00,2300.817,1081.503,647.06,4029.38
2050-04-08 11:00:00,2301.654,1126.513,910.78,4338.947
2050-04-08 12:00:00,2305.033,1168.952,1095.02,4569.005
2050-04-08 13:00:00,2305.305,1185.411,1239.18,4729.897
2050-04-08 14:00:00,2333.61,1181.938,1353.77,4869.318
2050-04-08 15:00:00,2380.749,1191.031,1465.79,5037.57
2050-04-08 16:00:00,2485.328,1274.445,1526.35,5286.124
2050-04-08 17:00:00,2607.94,1399.645,1515.82,5523.405
2050-04-08 18:00:00,2687.497,1666.668,1434.77,5788.936
2050-04-08 19:00:00,2801.659,1757.632,1123.51,5682.801
2050-04-08 20:00:00,2829.567,1808.171,830.77,5468.508
2050-04-08 21:00:00,2625.419,1889.261,646.58,5161.261
2050-04-08 22:00:00,2430.564,1799.401,495.44,4725.405
2050-04-08 23:00:00,2213.944,1675.431,375.87,4265.245
2050-04-09 00:00:00,2028.918,1475.825,277.35,3782.093
2050-04-09 01:00:00,1927.625,1389.494,196.27,3513.389
2050-04-09 02:00:00,1868.784,1172.792,128.82,3170.395
2050-04-09 03:00:00,1843.281,1043.626,75.39,2962.297
2050-04-09 04:00:00,1865.26,916.354,44.25,2825.864
2050-04-09 05:00:00,1949.351,797.961,26.41,2773.721
2050-04-09 06:00:00,2096.37,724.083,18.26,2838.713
2050-04-09 07:00:00,2179.471,751.665,13.28,2944.416
2050-04-09 08:00:00,2241.921,854.465,18.41,3114.796
2050-04-09 09:00:00,2287.547,1033.235,35.38,3356.162
2050-04-09 10:00:00,2300.817,1081.503,31.74,3414.06
2050-04-09 11:00:00,2301.654,1126.513,24.14,3452.307
2050-04-09 12:00:00,2305.033,1168.952,19.73,3493.715
2050-04-09 13:00:00,2305.305,1185.411,15.76,3506.477
2050-04-09 14:00:00,2333.61,1181.938,14.12,3529.668
2050-04-09 15:00:00,2380.749,1191.031,15.05,3586.83
2050-04-09 16:00:00,2485.328,1274.445,19.03,3778.804
2050-04-09 17:00:00,2607.94,1399.645,20.33,4027.915
2050-04-09 18:00:00,2687.497,1666.668,25.24,4379.406
2050-04-09 19:00:00,2799.199,1757.632,72.32,4629.151
2050-04-09 20:00:00,2829.567,1808.171,154.69,4792.428
2050-04-09 21:00:00,2625.419,1889.261,244.19,4758.871
2050-04-09 22:00:00,2430.564,1799.401,376.67,4606.635
2050-04-09 23:00:00,2213.944,1675.431,526.92,4416.295
2050-04-10 00:00:00,2028.918,1475.825,671.59,4176.333
2050-04-10 01:00:00,1927.625,1389.494,814.84,4131.959
2050-04-10 02:00:00,1868.784,1172.792,943.24,3984.815
2050-04-10 03:00:00,1843.281,1043.626,1057.78,3944.687
2050-04-10 04:00:00,1865.26,916.354,1156.38,3937.994
2050-04-10 05:00:00,1949.351,797.961,1243.98,3991.291
2050-04-10 06:00:00,2095.311,724.083,1320.87,4140.263
2050-04-10 07:00:00,2179.471,751.665,1343.41,4274.546
2050-04-10 08:00:00,2241.921,854.465,1166.83,4263.216
2050-04-10 09:00:00,2287.547,1033.235,867.58,4188.362
2050-04-10 10:00:00,2300.817,1081.503,634.12,4016.44
2050-04-10 11:00:00,2301.654,1126.513,428.96,3857.127
2050-04-10 12:00:00,2305.033,1168.952,297.63,3771.615
2050-04-10 13:00:00,2305.305,1185.411,188.01,3678.727
2050-04-10 14:00:00,2333.61,1181.938,73.0,3588.548
2050-04-10 15:00:00,2380.749,1191.031,15.77,3587.55
2050-04-10 16:00:00,2485.328,1274.445,30.03,3789.804
2050-04-10 17:00:00,2607.94,1399.645,36.23,4043.815
2050-04-10 18:00:00,2687.497,1666.668,43.21,4397.376
2050-04-10 19:00:00,2796.696,1757.632,17.02,4571.347
2050-04-10 20:00:00,2829.567,1808.171,6.02,4643.758
2050-04-10 21:00:00,2625.419,1889.261,52.99,4567.671
2050-04-10 22:00:00,2430.564,1799.401,130.19,4360.155
2050-04-10 23:00:00,2213.944,1675.431,228.32,4117.695
2050-04-11 00:00:00,2028.918,1475.825,320.87,3825.613
2050-04-11 01:00:00,1927.625,1389.494,395.02,3712.139
2050-04-11 02:00:00,1868.784,1172.792,453.91,3495.485
2050-04-11 03:00:00,1843.281,1043.626,517.51,3404.417
2050-04-11 04:00:00,1865.26,916.354,579.06,3360.674
2050-04-11 05:00:00,1949.351,797.961,635.8,3383.111
2050-04-11 06:00:00,2094.153,724.083,682.4,3500.636
2050-04-11 07:00:00,2179.471,751.665,673.33,3604.466
2050-04-11 08:00:00,2241.921,854.465,441.89,3538.276
2050-04-11 09:00:00,2287.547,1033.235,152.83,3473.612
2050-04-11 10:00:00,2300.817,1081.503,18.47,3400.79
2050-04-11 11:00:00,2301.654,1126.513,16.24,3444.407
2050-04-11 12:00:00,2305.033,1168.952,76.9,3550.885
2050-04-11 13:00:00,2305.305,1185.411,263.7,3754.417
2050-04-11 14:00:00,2333.61,1181.938,526.3,4041.848
2050-04-11 15:00:00,2380.749,1191.031,639.87,4211.65
2050-04-11 16:00:00,2485.328,1274.445,666.99,4426.764
2050-04-11 17:00:00,2607.94,1399.645,690.44,4698.025
2050-04-11 18:00:00,2687.497,1666.668,743.8,5097.966
2050-04-11 19:00:00,2794.162,1757.632,543.92,5095.714
2050-04-11 20:00:00,2829.567,1808.171,299.9,4937.638
2050-04-11 21:00:00,2625.419,1889.261,139.62,4654.301
2050-04-11 22:00:00,2430.564,1799.401,37.6,4267.565
2050-04-11 23:00:00,2213.944,1675.431,15.75,3905.125
2050-04-12 00:00:00,2028.918,1475.825,9.89,3514.633
2050-04-12 01:00:00,1927.625,1389.494,5.89,3323.009
2050-04-12 02:00:00,1868.784,1172.792,4.33,3045.905
2050-04-12 03:00:00,1843.281,1043.626,10.43,2897.337
2050-04-12 04:00:00,1865.26,916.354,34.37,2815.984
2050-04-12 05:00:00,1949.351,797.961,78.6,2825.911
2050-04-12 06:00:00,2092.944,724.083,171.29,2988.317
2050-04-12 07:00:00,2179.471,751.665,234.1,3165.236
2050-04-12 08:00:00,2241.921,854.465,149.77,3246.156
2050-04-12 09:00:00,2287.547,1033.235,30.96,3351.742
2050-04-12 10:00:00,2300.817,1081.503,16.03,3398.35
2050-04-12 11:00:00,2301.654,1126.513,35.52,3463.687
2050-04-12 12:00:00,2305.033,1168.952,67.45,3541.435
2050-04-12 13:00:00,2305.305,1185.411,106.08,3596.797
2050-04-12 14:00:00,2333.61,1181.938,255.85,3771.398
2050-04-12 15:00:00,2380.749,1191.031,481.41,4053.19
2050-04-12 16:00:00,2485.328,1274.445,547.71,4307.484
2050-04-12 17:00:00,2607.94,1399.645,623.49,4631.075
2050-04-12 18:00:00,2687.497,1666.668,597.16,4951.326
2050-04-12 19:00:00,2791.8,1757.632,312.87,4862.302
2050-04-12 20:00:00,2829.567,1808.171,61.52,4699.258
2050-04-12 21:00:00,2625.419,1889.261,19.35,4534.031
2050-04-12 22:00:00,2430.564,1799.401,7.62,4237.585
2050-04-12 23:00:00,2213.944,1675.431,12.2,3901.575
2050-04-13 00:00:00,2028.918,1475.825,74.15,3578.893
2050-04-13 01:00:00,1927.625,1389.494,181.21,3498.329
2050-04-13 02:00:00,1868.784,1172.792,284.07,3325.645
2050-04-13 03:00:00,1843.281,1043.626,378.46,3265.367
2050-04-13 04:00:00,1865.26,916.354,465.94,3247.554
2050-04-13 05:00:00,1949.351,797.961,541.9,3289.211
2050-04-13 06:00:00,2091.899,724.083,606.84,3422.822
2050-04-13 07:00:00,2179.471,751.665,615.52,3546.656
2050-04-13 08:00:00,2241.921,854.465,510.97,3607.356
2050-04-13 09:00:00,2287.547,1033.235,343.99,3664.772
2050-04-13 10:00:00,2300.817,1081.503,219.6,3601.92
2050-04-13 11:00:00,2301.654,1126.513,66.09,3494.257
2050-04-13 12:00:00,2305.033,1168.952,12.38,3486.365
2050-04-13 13:00:00,2305.305,1185.411,24.9,3515.617
2050-04-13 14:00:00,2333.61,1181.938,28.66,3544.208
2050-04-13 15:00:00,2380.749,1191.031,36.35,3608.13
2050-04-13 16:00:00,2485.328,1274.445,57.75,3817.524
2050-04-13 17:00:00,2607.94,1399.645,166.17,4173.755
2050-04-13 18:00:00,2687.497,1666.668,246.56,4600.726
2050-04-13 19:00:00,2789.105,1757.632,59.8,4606.537
2050-04-13 20:00:00,2829.567,1808.171,17.85,4655.588
2050-04-13 21:00:00,2625.419,1889.261,7.45,4522.131
2050-04-13 22:00:00,2430.564,1799.401,3.98,4233.945
2050-04-13 23:00:00,2213.944,1675.431,10.62,3899.995
2050-04-14 00:00:00,2028.918,1475.825,102.31,3607.053
2050-04-14 01:00:00,1927.625,1389.494,212.91,3530.029
2050-04-14 02:00:00,1868.784,1172.792,321.69,3363.265
2050-04-14 03:00:00,1843.281,1043.626,430.7,3317.607
2050-04-14 04:00:00,1865.26,916.354,539.24,3320.854
2050-04-14 05:00:00,1949.351,797.961,632.51,3379.821
2050-04-14 06:00:00,2090.782,724.083,715.29,3530.155
2050-04-14 07:00:00,2179.471,751.665,731.56,3662.696
2050-04-14 08:00:00,2241.921,854.465,519.8,3616.186
2050-04-14 09:00:00,2287.547,1033.235,242.97,3563.752
2050-04-14 10:00:00,2300.817,1081.503,54.61,3436.93
2050-04-14 11:00:00,2301.654,1126.513,13.75,3441.917
2050-04-14 12:00:00,2305.033,1168.952,33.99,3507.975
2050-04-14 13:00:00,2305.305,1185.411,48.38,3539.097
2050-04-14 14:00:00,2333.61,1181.938,250.96,3766.508
2050-04-14 15:00:00,2380.749,1191.031,503.89,4075.67
2050-04-14 16:00:00,2485.328,1274.445,617.41,4377.184
2050-04-14 17:00:00,2607.94,1399.645,724.16,4731.745
2050-04-14 18:00:00,2687.497,1666.668,746.43,5100.596
2050-04-14 19:00:00,2786.641,1757.632,540.17,5084.442
2050-04-14 20:00:00,2829.567,1808.171,266.31,4904.048
2050-04-14 21:00:00,2625.419,1889.261,82.48,4597.161
2050-04-14 22:00:00,2430.564,1799.401,23.19,4253.155
2050-04-14 23:00:00,2213.944,1675.431,8.68,3898.055
2050-04-15 00:00:00,2028.918,1475.825,4.3,3509.043
2050-04-15 01:00:00,1927.625,1389.494,17.18,3334.299
2050-04-15 02:00:00,1868.784,1172.792,83.71,3125.285
2050-04-15 03:00:00,1843.281,1043.626,193.16,3080.067
2050-04-15 04:00:00,1865.26,916.354,300.55,3082.164
2050-04-15 05:00:00,1949.351,797.961,401.75,3149.061
2050-04-15 06:00:00,2089.679,724.083,497.07,3310.832
2050-04-15 07:00:00,2179.471,751.665,519.87,3451.006
2050-04-15 08:00:00,2241.921,854.465,336.85,3433.236
2050-04-15 09:00:00,2287.547,1033.235,103.46,3424.242
2050-04-15 10:00:00,2300.817,1081.503,15.57,3397.89
2050-04-15 11:00:00,2301.654,1126.513,42.8,3470.967
2050-04-15 12:00:00,2305.033,1168.952,132.61,3606.595
2050-04-15 13:00:00,2305.305,1185.411,385.41,3876.127
2050-04-15 14:00:00,2333.61,1181.938,558.37,4073.918
2050-04-15 15:00:00,2380.749,1191.031,763.78,4335.56
2050-04-15 16:00:00,2485.328,1274.445,926.52,4686.294
2050-04-15 17:00:00,2607.94,1399.645,1017.99,5025.575
2050-04-15 18:00:00,2687.497,1666.668,980.76,5334.926
2050-04-15 19:00:00,2784.181,1757.632,741.77,5283.583
2050-04-15 20:00:00,2829.567,1808.171,454.99,5092.728
2050-04-15 21:00:00,2625.419,1889.261,269.13,4783.811
2050-04-15 22:00:00,2430.564,1799.401,124.9,4354.865
2050-04-15 23:00:00,2213.944,1675.431,31.05,3920.425
2050-04-16 00:00:00,2028.918,1475.825,13.42,3518.163
2050-04-16 01:00:00,1927.625,1389.494,7.26,3324.379
2050-04-16 02:00:00,1868.784,1172.792,13.76,3055.335
2050-04-16 03:00:00,1843.281,1043.626,28.36,2915.267
2050-04-16 04:00:00,1865.26,916.354,51.25,2832.864
2050-04-16 05:00:00,1949.351,797.961,80.25,2827.561
2050-04-16 06:00:00,2088.595,724.083,117.23,2929.908
2050-04-16 07:00:00,2179.471,751.665,150.43,3081.566
2050-04-16 08:00:00,2241.921,854.465,151.01,3247.396
2050-04-16 09:00:00,2287.547,1033.235,109.88,3430.662
2050-04-16 10:00:00,2300.817,1081.503,82.86,3465.18
2050-04-16 11:00:00,2301.654,1126.513,66.94,3495.107
2050-04-16 12:00:00,2305.033,1168.952,50.42,3524.405
2050-04-16 13:00:00,2305.305,1185.411,37.77,3528.487
2050-04-16 14:00:00,2333.61,1181.938,54.57,3570.118
2050-04-16 15:00:00,2380.749,1191.031,118.77,3690.55
2050-04-16 16:00:00,2485.328,1274.445,179.68,3939.454
2050-04-16 17:00:00,2607.94,1399.645,231.57,4239.155
2050-04-16 18:00:00,2687.497,1666.668,235.44,4589.606
2050-04-16 19:00:00,2781.643,1757.632,127.13,4666.404
2050-04-16 20:00:00,2829.567,1808.171,52.5,4690.238
2050-04-16 21:00:00,2625.419,1889.261,35.89,4550.571
2050-04-16 22:00:00,2430.564,1799.401,26.87,4256.835
2050-04-16 23:00:00,2213.944,1675.431,19.7,3909.075
2050-04-17 00:00:00,2028.918,1475.825,14.31,3519.053
2050-04-17 01:00:00,1927.625,1389.494,10.07,3327.189
2050-04-17 02:00:00,1868.784,1172.792,9.78,3051.355
2050-04-17 03:00:00,1843.281,1043.626,11.53,2898.437
2050-04-17 04:00:00,1865.26,916.354,24.27,2805.884
2050-04-17 05:00:00,1949.351,797.961,48.89,2796.201
2050-04-17 06:00:00,2087.55,724.083,80.15,2891.783
2050-04-17 07:00:00,2179.471,751.665,115.96,3047.096
2050-04-17 08:00:00,2241.921,854.465,116.83,3213.216
2050-04-17 09:00:00,2287.547,1033.235,92.27,3413.052
2050-04-17 10:00:00,2300.817,1081.503,99.1,3481.42
2050-04-17 11:00:00,2301.654,1126.513,84.75,3512.917
2050-04-17 12:00:00,2305.033,1168.952,73.17,3547.155
2050-04-17 13:00:00,2305.305,1185.411,70.41,3561.127
2050-04-17 14:00:00,2333.61,1181.938,89.49,3605.038
2050-04-17 15:00:00,2380.749,1191.031,149.58,3721.36
2050-04-17 16:00:00,2485.328,1274.445,187.69,3947.464
2050-04-17 17:00:00,2607.94,1399.645,213.8,4221.385
2050-04-17 18:00:00,2687.497,1666.668,174.21,4528.376
2050-04-17 19:00:00,2779.269,1757.632,65.01,4601.911
2050-04-17 20:00:00,2829.567,1808.171,41.15,4678.888
2050-04-17 21:00:00,2625.419,1889.261,58.7,4573.381
2050-04-17 22:00:00,2430.564,1799.401,100.2,4330.165
2050-04-17 23:00:00,2213.944,1675.431,181.95,4071.325
2050-04-18 00:00:00,2028.918,1475.825,310.19,3814.933
2050-04-18 01:00:00,1927.625,1389.494,453.0,3770.119
2050-04-18 02:00:00,1868.784,1172.792,600.13,3641.705
2050-04-18 03:00:00,1843.281,1043.626,739.16,3626.067
2050-04-18 04:00:00,1865.26,916.354,866.13,3647.744
2050-04-18 05:00:00,1949.351,797.961,980.6,3727.911
2050-04-18 06:00:00,2086.492,724.083,1083.85,3894.424
2050-04-18 07:00:00,2179.471,751.665,1094.29,4025.426
